#{"compare":true,"complock":{"dynamic_bool":false,"lock_style":"CircuitBreaker","lock_threshold":0.1,"release_threshold":0.05},"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":2000},"lockdown":{"dynamic_bool":true,"lock_style":"Targeted","lock_threshold":0.1,"release_threshold":0.05},"measure":"C","recovery_prob":0.14,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#lambda meanWL varianceWL meanNL varianceNL
4.052026013006503e-2 9.0411e-2 1.9043246079000504e-2 8.010199999999999e-2 1.5037559596000121e-2
4.102051025512756e-2 9.091900000000001e-2 1.915112043899923e-2 8.155699999999999e-2 1.5334150751000862e-2
4.15207603801901e-2 9.1724e-2 1.974267782400101e-2 8.396e-2 1.582151840000017e-2
4.202101050525263e-2 9.425599999999999e-2 2.01150764639999e-2 8.019899999999999e-2 1.5277175398999763e-2
4.252126063031516e-2 9.657199999999999e-2 2.041831881599935e-2 8.7267e-2 1.6351325710999762e-2
4.302151075537769e-2 9.784599999999999e-2 2.0633130284001596e-2 8.7965e-2 1.6700463775000157e-2
4.352176088044022e-2 1.02604e-1 2.1728149183999085e-2 8.727299999999999e-2 1.65444784709994e-2
4.402201100550275e-2 1.03117e-1 2.2197709311001384e-2 8.755e-2 1.693489750000054e-2
4.452226113056528e-2 1.0244199999999999e-1 2.2155756636000782e-2 9.3301e-2 1.752687839900002e-2
4.502251125562781e-2 1.0643599999999999e-1 2.274599790399906e-2 9.1904e-2 1.7807024783999894e-2
4.552276138069034e-2 1.06294e-1 2.3033695563998736e-2 9.532600000000001e-2 1.7967733723999502e-2
4.602301150575288e-2 1.12195e-1 2.4098056974999078e-2 9.2895e-2 1.8072013975000665e-2
4.652326163081541e-2 1.1299899999999999e-1 2.4505490999000703e-2 1.01277e-1 1.8967574270999713e-2
4.702351175587794e-2 1.10771e-1 2.406950055899873e-2 9.6752e-2 1.8910110496000193e-2
4.752376188094047e-2 1.1205899999999999e-1 2.481145551900099e-2 1.00422e-1 1.9192621915999665e-2
4.8024012006003e-2 1.19961e-1 2.5869143478999452e-2 1.01937e-1 1.9692353031000847e-2
4.852426213106553e-2 1.16045e-1 2.5258242974999748e-2 1.08558e-1 2.0529420635998902e-2
4.902451225612806e-2 1.1815099999999999e-1 2.5825726198999296e-2 1.0393100000000001e-1 2.0035482239000528e-2
4.952476238119059e-2 1.25615e-1 2.7111636775000097e-2 1.0909e-1 2.0804511899998764e-2
5.002501250625312e-2 1.23196e-1 2.6675375583998864e-2 1.06128e-1 2.041455761599972e-2
5.052526263131566e-2 1.21675e-1 2.692603937500012e-2 1.10374e-1 2.125485012400056e-2
5.102551275637819e-2 1.2327400000000001e-1 2.743702092399995e-2 1.15297e-1 2.1831556791000604e-2
5.152576288144072e-2 1.31107e-1 2.868758955099888e-2 1.1357300000000001e-1 2.162296867099944e-2
5.202601300650325e-2 1.27611e-1 2.805802767899975e-2 1.14426e-1 2.22352405239995e-2
5.252626313156578e-2 1.34757e-1 2.918189595099981e-2 1.1638799999999999e-1 2.2360153456000755e-2
5.302651325662831e-2 1.3541999999999998e-1 2.963748360000014e-2 1.1802099999999999e-1 2.2560168558999387e-2
5.3526763381690844e-2 1.3577e-1 2.9633097100000207e-2 1.2138600000000001e-1 2.3127979004000522e-2
5.4027013506753374e-2 1.38974e-1 2.998916732400034e-2 1.2081e-1 2.3098773899999817e-2
5.4527263631815905e-2 1.4141299999999998e-1 3.0643078430999237e-2 1.20356e-1 2.3230483264000016e-2
5.502751375687844e-2 1.44903e-1 3.1118145591000682e-2 1.26853e-1 2.432916139099934e-2
5.552776388194097e-2 1.42205e-1 3.134863297500171e-2 1.2892599999999999e-1 2.4680246524000547e-2
5.60280140070035e-2 1.45288e-1 3.1618247056000755e-2 1.2507e-1 2.4125515099999197e-2
5.652826413206603e-2 1.48172e-1 3.236973841600116e-2 1.28423e-1 2.4838948071001614e-2
5.7028514257128564e-2 1.5362e-1 3.2673625599999215e-2 1.2595900000000002e-1 2.424427531899941e-2
5.7528764382191094e-2 1.51733e-1 3.294550171099913e-2 1.30565e-1 2.4883615774998487e-2
5.8029014507253625e-2 1.58932e-1 3.375895937599843e-2 1.33464e-1 2.516869070399879e-2
5.8529264632316155e-2 1.54724e-1 3.333530382399857e-2 1.3972400000000001e-1 2.6346173823999862e-2
5.902951475737869e-2 1.57371e-1 3.377087335899892e-2 1.35157e-1 2.602501035099951e-2
5.952976488244122e-2 1.59361e-1 3.447771667899881e-2 1.34388e-1 2.590619545600052e-2
6.0030015007503754e-2 1.6288699999999998e-1 3.4851000231000025e-2 1.40283e-1 2.6621764911000326e-2
6.0530265132566284e-2 1.63459e-1 3.494880031900103e-2 1.38637e-1 2.6162447231000578e-2
6.1030515257628815e-2 1.6267900000000002e-1 3.5020357959000256e-2 1.38635e-1 2.7059811775000497e-2
6.1530765382691345e-2 1.63544e-1 3.559160006399816e-2 1.42952e-1 2.753497569599947e-2
6.2031015507753876e-2 1.7270600000000003e-1 3.645681756399872e-2 1.4489000000000002e-1 2.7463487900000062e-2
6.253126563281641e-2 1.68818e-1 3.663719287599938e-2 1.471e-1 2.7482360000000632e-2
6.303151575787894e-2 1.75939e-1 3.687097327899919e-2 1.44227e-1 2.7732977471000664e-2
6.353176588294147e-2 1.74265e-1 3.729296477500071e-2 1.5076e-1 2.816436240000074e-2
6.4032016008004e-2 1.73862e-1 3.7469074956000346e-2 1.53701e-1 2.8437447599000482e-2
6.453226613306653e-2 1.79244e-1 3.761566846399929e-2 1.46725e-1 2.8099699374999097e-2
6.503251625812906e-2 1.86193e-1 3.8820811751000085e-2 1.5310100000000001e-1 2.865821879900056e-2
6.55327663831916e-2 1.83488e-1 3.899084385600091e-2 1.52681e-1 2.903809723900037e-2
6.603301650825413e-2 1.8331e-1 3.87396038999987e-2 1.58132e-1 2.961870057600059e-2
6.653326663331666e-2 1.81177e-1 3.867020967099858e-2 1.6020199999999998e-1 3.0036819196000975e-2
6.70335167583792e-2 1.87754e-1 3.96455054839999e-2 1.56998e-1 2.921679799600109e-2
6.753376688344172e-2 1.89631e-1 3.9705028838999394e-2 1.58466e-1 2.9647166843999803e-2
6.803401700850426e-2 1.88875e-1 4.027361937499768e-2 1.59122e-1 3.000946911600043e-2
6.853426713356678e-2 1.85946e-1 4.034376508399982e-2 1.61879e-1 3.037175435900067e-2
6.903451725862932e-2 1.92517e-1 4.05529497109991e-2 1.6702899999999998e-1 3.102195815900102e-2
6.953476738369184e-2 1.96888e-1 4.104265545600056e-2 1.6202000000000003e-1 3.0230609599999167e-2
