#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.05,"steps":200},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"M","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":500,"sir_seed":1489264107025,"system_size":2000}
#lambda meanWL varianceWL meanNL varianceNL
9.522613065326633e-1 3.44798e-1 1.1180905196000008e-2 8.43478e-1 1.905985160000006e-4
9.57035175879397e-1 3.45523e-1 1.1902379970999985e-2 8.45167e-1 1.9342461100000036e-4
9.618090452261308e-1 3.47862e-1 1.219984695600001e-2 8.45951e-1 1.8859009900000056e-4
9.665829145728643e-1 3.54097e-1 1.2702490091000005e-2 8.467530000000001e-1 1.8651249100000075e-4
9.71356783919598e-1 3.4911200000000003e-1 1.2241031455999984e-2 8.48702e-1 1.9281719600000013e-4
9.761306532663316e-1 3.49999e-1 1.3101005498999993e-2 8.510829999999999e-1 1.6699561100000013e-4
9.809045226130654e-1 3.5634899999999997e-1 1.2212171698999998e-2 8.5158e-1 1.929736000000004e-4
9.85678391959799e-1 3.5388e-1 1.2628398600000002e-2 8.52097e-1 1.5522609100000008e-4
9.904522613065326e-1 3.56274e-1 1.3412415923999993e-2 8.53542e-1 1.5990223600000032e-4
9.952261306532663e-1 3.52999e-1 1.3102001498999996e-2 8.5461e-1 1.7750990000000002e-4
1e0 3.50432e-1 1.3499286375999979e-2 8.56081e-1 1.5820993900000026e-4
